name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Seoul,South Korea",2023-10-07,70,53.1,62,70,53.1,62,48.1,61.7,0,0,0,,0,0,12.5,7.5,57.9,1021.5,78.1,19.9,159.1,13.8,6,10,2023-10-07T06:32:07,2023-10-07T18:07:25,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47116599999,47099099999,47108099999,RKSS"
"Seoul,South Korea",2023-10-08,67.2,59.1,62.9,67.2,59.1,62.9,51.9,67.5,0,0,0,rain,0,0,14.5,7.1,53.7,1022.7,84,24.9,89.2,7.7,6,10,2023-10-08T06:33:01,2023-10-08T18:05:56,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2023-10-09,71.9,59,63.6,71.9,59,63.6,52,66.4,0.045,100,16.67,rain,0,0,11.2,6.7,26.7,1019.6,66.5,23.1,152,13.3,7,10,2023-10-09T06:33:55,2023-10-09T18:04:28,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"47111099999,47098099999,47112099999,47120099999,47119099999,47116599999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2023-10-10,73.6,53.6,62.6,73.6,53.6,62.6,51.1,68.9,0,0,0,,0,0,10.5,6.9,350,1020.3,1.8,16.8,203,17.5,7,10,2023-10-10T06:34:49,2023-10-10T18:03:01,0.85,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47120099999,47119099999,47116599999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2023-10-11,74.5,54.4,63.6,74.5,54.4,63.6,48.1,59.7,0,0,0,,0,0,5.4,5.8,55.9,1023.7,11.2,16.6,193.6,16.7,7,10,2023-10-11T06:35:44,2023-10-11T18:01:34,0.88,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47116599999,47122099999,47099099999,47108099999,RKSS"
"Seoul,South Korea",2023-10-12,75.2,53.7,63.4,75.2,53.7,63.4,49.2,61.4,0,0,0,,0,0,9.6,5.8,4.3,1023.9,32.9,14.6,190.2,16.5,7,10,2023-10-12T06:36:39,2023-10-12T18:00:08,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2023-10-13,70.8,55.7,63.6,70.8,55.7,63.6,52.9,69.4,0,0,0,,0,0,7.8,4.4,349.5,1018,79.7,9.3,124.8,10.7,5,10,2023-10-13T06:37:35,2023-10-13T17:58:43,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47098099999,47097099999,47119099999,RKSI,47099099999,47108099999,47111099999,47112099999,47120099999,RKSM,47110099999,47127043216,47116599999,47122099999,RKSS,47113199999"
"Seoul,South Korea",2023-10-14,64.7,55.9,59,64.7,55.9,59,53.9,83.4,0.23,100,33.33,rain,0,0,9.8,6,31.6,1010.3,57.8,6.7,156.7,13.7,7,10,2023-10-14T06:38:30,2023-10-14T17:57:18,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"47111099999,47098099999,47112099999,47119099999,47122099999,47116599999,47099099999,47108099999,RKSS"
"Seoul,South Korea",2023-10-15,69.2,51.9,60.3,69.2,51.9,60.3,53.5,79.6,0,0,0,,0,0,17.4,7.1,279.3,1010.1,30.9,8.4,190,16.3,7,10,2023-10-15T06:39:26,2023-10-15T17:55:54,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47120099999,47119099999,47127043216,47122099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2023-10-16,66.5,52.8,59.3,66.5,52.8,59.3,43.8,58.5,0,0,0,,0,0,15.7,7,278.3,1014.4,4.6,13.4,201.2,17.3,7,10,2023-10-16T06:40:23,2023-10-16T17:54:31,0.05,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47120099999,47119099999,47116599999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2023-10-17,69.1,45.9,56.8,69.1,43.4,56.5,38.9,53.8,0,0,0,,0,0,7.4,5.7,297,1018.7,0,18.1,196.7,16.9,7,10,2023-10-17T06:41:19,2023-10-17T17:53:08,0.08,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2023-10-18,70.7,46.7,58.9,70.7,46.7,58.8,48.2,69.1,0,0,0,,0,0,14.3,8.1,167.6,1019.1,44,13.5,172.7,14.9,7,10,2023-10-18T06:42:17,2023-10-18T17:51:47,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47098099999,47119099999,RKSI,47099099999,47108099999,47111099999,47112099999,47120099999,RKSM,47110099999,47127043216,47122099999,47116599999,RKSS,47113199999"
"Seoul,South Korea",2023-10-19,65.5,59.9,63,65.5,59.9,63,57.7,83,0.602,100,25,rain,0,0,18.6,7.7,216.7,1014.8,94.1,6.3,61.5,5.2,3,10,2023-10-19T06:43:14,2023-10-19T17:50:26,0.16,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2023-10-20,59.1,46.2,54.3,59.1,45.9,54,34,47,0.014,100,4.17,rain,0,0,26.8,13.8,281.2,1016.4,22.9,25.3,190.7,16.3,7,10,2023-10-20T06:44:12,2023-10-20T17:49:06,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"47111099999,47098099999,47112099999,47120099999,47119099999,47116599999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2023-10-21,61.9,43.2,50.8,61.9,41.1,50.1,34,54.3,0.046,100,8.33,rain,0,0,25.1,11.1,301.7,1019.9,15.5,22.7,180.2,15.8,7,10,2023-10-21T06:45:10,2023-10-21T17:47:47,0.23,Rain,Clear conditions throughout the day with morning rain.,rain,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2023-10-22,64.6,42.2,53.7,64.6,40.1,53,41.5,64.5,0,0,0,,0,0,15.2,7.1,246,1022.6,37.4,18.6,164.1,14.2,6,10,2023-10-22T06:46:09,2023-10-22T17:46:29,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2023-10-23,69.8,51.9,59.2,69.8,51.9,59.2,50.5,74.5,0,0,0,rain,0,0,10.5,6.9,337.9,1022.1,34.5,10.7,109.5,9.4,6,10,2023-10-23T06:47:07,2023-10-23T17:45:12,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2023-10-24,66.4,52.3,59.5,66.4,52.3,59.5,52.6,78.4,0,0,0,rain,0,0,9.8,6.4,199.1,1019.7,58.3,7.3,92.4,8,4,10,2023-10-24T06:48:07,2023-10-24T17:43:56,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2023-10-25,70.9,54.8,61.6,70.9,54.8,61.6,54.4,78.4,0,0,0,,0,0,8.7,6.1,286.6,1017.7,37.2,5.7,169.9,14.7,6,10,2023-10-25T06:49:06,2023-10-25T17:42:41,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47120099999,47119099999,47116599999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2023-10-26,69.3,59.1,63.4,69.3,59.1,63.4,57.1,80.3,0.005,100,8.33,rain,0,0,14.8,9.2,233.3,1014.2,88.9,4.2,122.2,10.5,6,30,2023-10-26T06:50:06,2023-10-26T17:41:28,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"47111099999,47098099999,47112099999,47120099999,47119099999,47127043216,47116599999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2023-10-27,68.1,55.4,60.4,68.1,55.4,60.4,50.2,70.1,0,0,0,rain,0,0,15,7.1,322.6,1013.7,52.5,14,159.7,13.7,6,10,2023-10-27T06:51:06,2023-10-27T17:40:15,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47120099999,47119099999,47122099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2023-10-28,68.9,49,57.7,68.9,49,57.7,43.8,63.4,0,0,0,,0,0,6.7,5,329.7,1017.8,1.1,12.6,170.6,14.8,6,10,2023-10-28T06:52:07,2023-10-28T17:39:04,0.47,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2023-10-29,70.7,49.7,58.6,70.7,47.9,58.6,44.4,61.6,0,0,0,,0,0,6.7,5.4,56.1,1020.9,0.1,14.7,167.3,14.5,6,10,2023-10-29T06:53:08,2023-10-29T17:37:54,0.5,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2023-10-30,70.9,49.3,58.9,70.9,48.1,58.9,48.6,70,0,0,0,,0,0,7.2,6.4,308.8,1021.8,12,8.4,156.3,13.5,6,10,2023-10-30T06:54:09,2023-10-30T17:36:45,0.54,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2023-10-31,69,54.5,61,69,54.5,61,53.3,76.8,0,0,0,,0,0,15.7,6.9,173.9,1021.3,50.4,4.9,160.5,13.8,6,10,2023-10-31T06:55:11,2023-10-31T17:35:37,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2023-11-01,69.1,62.8,65.9,69.1,62.8,65.9,60,81.5,0,0,0,rain,0,0,20.4,9.9,192.8,1016.9,87.7,5.6,139.9,12,5,30,2023-11-01T06:56:13,2023-11-01T17:34:31,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47120099999,47119099999,47122099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2023-11-02,78.1,65.8,69.6,78.1,65.8,69.6,58.5,69.7,0,0,0,rain,0,0,27.3,10.3,195,1015.7,49.7,13.2,153.8,13.4,6,5,2023-11-02T06:57:15,2023-11-02T17:33:26,0.64,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"47111099999,47098099999,47112099999,47120099999,47119099999,47122099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2023-11-03,72.2,64.4,67.1,72.2,64.4,67.1,61.5,82.2,0.009,100,4.17,rain,0,0,28.2,10.2,211.1,1014.3,85.6,11.7,111.8,9.6,5,10,2023-11-03T06:58:17,2023-11-03T17:32:22,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2023-11-04,69.9,57.7,63.5,69.9,57.7,63.5,55.7,76.4,0,0,0,,0,0,15,8.8,52.6,1019.4,68.8,12.6,111,9.4,5,10,2023-11-04T06:59:20,2023-11-04T17:31:20,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2023-11-05,68.3,59.2,63,68.3,59.2,63,58.1,84.5,0.154,100,33.33,rain,0,0,41.8,9.7,65.5,1016.6,91.5,16.6,50.8,4.4,4,10,2023-11-05T07:00:23,2023-11-05T17:30:19,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"47111099999,47098099999,47112099999,47120099999,47119099999,47122099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2023-11-06,66.5,44.4,58,66.5,38.6,57.2,52.7,82.9,0.843,100,41.67,rain,0,0,43.6,14.6,238.5,1005.3,89.8,12.3,125.2,10.8,6,10,2023-11-06T07:01:26,2023-11-06T17:29:19,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"47111099999,47098099999,47112099999,47120099999,47119099999,47127043216,47116599999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2023-11-07,49.3,38.6,43.2,47,33.4,39.2,30.9,62.3,0.285,100,4.17,rain,0,0,39.1,18.1,281.4,1020.7,31.1,19.9,156.2,13.4,6,10,2023-11-07T07:02:29,2023-11-07T17:28:22,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"47111099999,47098099999,47112099999,47120099999,RKSM,47119099999,RKSI,47116599999,47122099999,47099099999,47108099999,RKSS"
"Seoul,South Korea",2023-11-08,60.8,35.3,46.3,60.8,31.2,44.9,30,56.3,0,0,0,,0,0,5.8,5.5,38.3,1022.4,30.5,20.2,141.7,12.1,5,10,2023-11-08T07:03:33,2023-11-08T17:27:25,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2023-11-09,64.7,42.8,52.7,64.7,40.1,52.1,43.5,71.6,0.19,100,4.17,rain,0,0,17.9,9.1,357.9,1019.4,68.2,11,49.1,4.2,2,10,2023-11-09T07:04:36,2023-11-09T17:26:31,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"47111099999,47098099999,47112099999,47120099999,47119099999,47127043216,47122099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2023-11-10,48.4,33.6,39.5,44.9,26.2,33.7,23.1,53.6,0,0,0,,0,0,20.4,13.7,301.1,1025.4,22.1,22.3,154.8,13.3,6,10,2023-11-10T07:05:40,2023-11-10T17:25:38,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2023-11-11,43.6,29,35.1,40.8,25.5,31.6,16.3,47.3,0,0,0,snow,0,0,13.6,8,292,1028.7,30.6,23.3,117.3,10.1,5,10,2023-11-11T07:06:44,2023-11-11T17:24:46,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2023-11-12,41.9,28.8,34.4,39.1,25.1,30.6,18.6,53,0,0,0,,0,0,17.7,9.2,291.4,1027.5,9.9,21.7,151.1,13.1,6,10,2023-11-12T07:07:48,2023-11-12T17:23:56,0.96,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2023-11-13,43.5,28.4,35.5,39.4,22,31.7,20,54.8,0,0,0,,0,0,15.7,9.2,283.1,1028,0.1,18.5,150.4,13,6,10,2023-11-13T07:08:51,2023-11-13T17:23:08,0,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2023-11-14,51.1,30.8,40.3,51.1,27.6,38.6,29,64.8,0,0,0,,0,0,11.6,9,292.9,1026.7,30.4,14.8,138.8,11.9,5,10,2023-11-14T07:09:55,2023-11-14T17:22:22,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2023-11-15,54.2,31.1,44.2,54.2,31.1,43.2,34.8,71.2,0,0,0,,0,0,11,6.6,328.2,1027.5,36,7.5,138.5,11.9,6,10,2023-11-15T07:10:59,2023-11-15T17:21:37,0.06,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"47111099999,47098099999,47112099999,47120099999,47119099999,RKSI,47122099999,47116599999,47099099999,47108099999,RKSS"
"Seoul,South Korea",2023-11-16,45.2,42.5,44.2,45.1,40,42.4,39.4,83.4,0.161,100,12.5,rain,0,0,12.8,8,45.8,1019.9,93.5,3.3,10.9,1,0,10,2023-11-16T07:12:03,2023-11-16T17:20:54,0.1,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"47111099999,47098099999,47112099999,47120099999,47119099999,47116599999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2023-11-17,42.7,29.5,36.3,40.4,21.9,31.8,24.7,63.4,0,0,0,"rain,snow",0,0,24.4,10.4,274.4,1014,47.5,23.9,88.3,7.6,4,10,2023-11-17T07:13:07,2023-11-17T17:20:13,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2023-11-18,42.1,25.4,32.7,36.2,16.5,26,19.2,57.4,0,0,0,,0,0,28.9,12.7,275.6,1017.5,11.8,19.5,139.5,12.1,6,10,2023-11-18T07:14:10,2023-11-18T17:19:34,0.17,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2023-11-19,56.4,31.7,42.3,56.4,28.7,40,32.4,68.5,0,0,0,rain,0,0,31.1,10.3,300.1,1017.2,39.9,9.1,96.5,8.3,5,10,2023-11-19T07:15:14,2023-11-19T17:18:57,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2023-11-20,53.7,35.2,43.2,53.7,32.6,42.4,28.7,58.9,0,0,0,,0,0,17.4,5.4,261.9,1022.9,0,14.5,138.5,11.9,6,10,2023-11-20T07:16:17,2023-11-20T17:18:21,0.25,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2023-11-21,58.1,34.6,45.1,58.1,30.5,43.8,30.4,58.7,0,0,0,,0,0,3.4,5.7,355.2,1021.8,0.1,13.3,136,11.7,5,10,2023-11-21T07:17:20,2023-11-21T17:17:48,0.28,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2023-11-22,59.1,37.4,48.1,59.1,33.7,46.9,37.6,67.9,0,0,0,,0,0,7.8,5,63.6,1016.8,43.2,9.3,128,11.1,5,10,2023-11-22T07:18:23,2023-11-22T17:17:16,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47110099999,47119099999,RKSI,47122099999,47116599999,47099099999,47108099999,RKSS,47113199999"
"Seoul,South Korea",2023-11-23,57.4,37.5,51.4,57.4,30.4,49.8,42.4,72.1,0.004,100,4.17,rain,0,0,26.2,14.9,259.1,1012.8,54.2,6.1,124.9,10.8,5,10,2023-11-23T07:19:25,2023-11-23T17:16:46,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2023-11-24,35.3,24.9,30.3,27.8,15.5,22.5,14.7,53,0,0,0,,0,0,27.3,12.6,289,1027.7,15,24.3,135.3,11.6,5,10,2023-11-24T07:20:27,2023-11-24T17:16:19,0.38,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2023-11-25,38.7,21.8,29.2,34.6,16.3,25.5,8.1,43,0,0,0,,0,0,13.9,5.9,287.1,1032.8,8.6,23.9,135.1,11.7,5,10,2023-11-25T07:21:28,2023-11-25T17:15:53,0.42,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2023-11-26,44.8,32,38.6,44.8,27.4,36.8,17.3,42,0,0,0,,0,0,6.7,5.5,60.6,1025.4,83.4,20.3,114.9,9.8,5,10,2023-11-26T07:22:29,2023-11-26T17:15:29,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2023-11-27,48.8,39.9,43.4,47,36.1,40.7,37.7,80.8,0.123,100,25,rain,0,0,25.1,10.2,315,1014.2,80,5,27.8,2.4,3,10,2023-11-27T07:23:30,2023-11-27T17:15:07,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2023-11-28,41.4,30.9,35.2,37.5,24.5,29.3,22,59,0,0,0,snow,0,0,23.7,11.3,272.7,1020.4,36.6,16.3,110.2,9.4,5,10,2023-11-28T07:24:30,2023-11-28T17:14:48,0.52,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2023-11-29,37.1,25.4,30.1,36.8,17.7,24.6,17.1,58.7,0,0,0,,0,0,27.3,11.3,313,1024.8,54.1,23.1,92.7,8,4,10,2023-11-29T07:25:29,2023-11-29T17:14:30,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47120099999,47119099999,47127043216,47116599999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2023-11-30,30.8,19.3,24.6,23,10.5,17.2,7,46.8,0,0,0,,0,0,26.4,9.4,290.5,1028.9,4.2,24.7,126.7,10.8,5,10,2023-11-30T07:26:28,2023-11-30T17:14:15,0.59,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2023-12-01,32.8,20.3,26,28.1,12.7,21.3,11.2,54.1,0,0,0,,0,0,19.9,8.8,292.1,1026.5,5.9,21.2,124.8,10.8,5,10,2023-12-01T07:27:26,2023-12-01T17:14:01,0.62,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2023-12-02,45.6,24.5,34.8,41.8,18.9,30.7,22.7,61.4,0,0,0,rain,0,0,24.4,13.4,296.6,1024.6,55.3,15.3,99.3,8.5,5,10,2023-12-02T07:28:23,2023-12-02T17:13:50,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2023-12-03,42.2,27.3,33.9,39.3,24.6,31.5,19.2,56.2,0,0,0,,0,0,21,6.1,284.2,1026.3,1.5,12.6,124.1,10.7,5,10,2023-12-03T07:29:19,2023-12-03T17:13:40,0.68,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47116599999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2023-12-04,48.2,27,36.5,47.3,21.9,34.1,22.7,58.5,0,0,0,,0,0,5.1,4.4,53.2,1022.3,21.7,12.2,120.4,10.3,5,10,2023-12-04T07:30:14,2023-12-04T17:13:33,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47116599999,47099099999,47108099999"
"Seoul,South Korea",2023-12-05,54.5,38.8,44.1,54.5,34.2,41.9,28.3,53.9,0,0,0,,0,0,5.8,6.8,54.8,1017.5,59.3,12.2,101,8.6,4,10,2023-12-05T07:31:09,2023-12-05T17:13:28,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47120099999,47119099999,47127043216,47116599999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2023-12-06,47.5,39.1,43.1,45.7,35.9,40.5,35.9,75.9,0.04,100,4.17,rain,0,0,27.3,7,31.3,1010.1,67.5,4.6,65.1,5.6,4,10,2023-12-06T07:32:02,2023-12-06T17:13:25,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"47111099999,47098099999,47112099999,47120099999,47119099999,47116599999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2023-12-07,52.4,33.7,43.6,52.4,31.2,41.8,31.4,62.1,0,0,0,,0,0,29.1,12.3,230.8,1013.9,23.4,15,114.6,9.9,5,10,2023-12-07T07:32:55,2023-12-07T17:13:24,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47120099999,47119099999,47122099999,47116599999,47099099999,47108099999"
